identity,name,url,coin,category,subcategory,index,status
4182,ethergive.net,https://ethergive.net,ETH,Scamming,Trust-Trading,1,Offline
4182,ethergive.net,https://ethergive.net,ETH,Scamming,Trust-Trading,0,Offline
4182,ethergive.net,https://ethergive.net,ETH,Scamming,Trust-Trading,1,Offline
4231,etherbonus.win,http://etherbonus.win,ETH,Scamming,Trust-Trading,0,Offline
3141,auctus.network,http://auctus.network,ETH,Phishing,Auctus,0,Offline
4148,xn--myethrwalt-inbe64c.com,http://xn--myethrwalt-inbe64c.com,ETH,Phishing,MyEtherWallet,0,Offline
3638,ethpromo.org,https://ethpromo.org,ETH,Scamming,Trust-Trading,0,Active
3638,ethpromo.org,https://ethpromo.org,ETH,Scamming,Trust-Trading,1,Active
3638,ethpromo.org,https://ethpromo.org,ETH,Scamming,Trust-Trading,0,Active
3638,ethpromo.org,https://ethpromo.org,ETH,Scamming,Trust-Trading,1,Active
3373,gether-gift.com,http://gether-gift.com,ETH,Scamming,Trust-Trading,0,Active
3630,24h.infora.hu,https://24h.infora.hu,ETH,Scamming,Trust-Trading,0,Offline
3944,ethaddress.neocities.org,https://ethaddress.neocities.org,ETH,Scamming,Trust-Trading,0,Offline
4030,ether-giveaway.online,http://ether-giveaway.online,ETH,Phishing,Trust-Trading,0,Offline
4038,etherscan.ltd,http://etherscan.ltd,ETH,Phishing,Trust-Trading,0,Offline
4203,promotionaleth.com,https://promotionaleth.com,ETH,Scamming,Trust-Trading,0,Offline
3941,ethgive.me,https://ethgive.me,ETH,Scamming,Trust-Trading,0,Offline
4150,arweave.pw,http://arweave.pw,ETH,Phishing,Arweave,0,Offline
4201,binance-giveaway.com,https://binance-giveaway.com,ETH,Scamming,Trust-Trading,0,Offline
4190,etherguide.info,https://etherguide.info,ETH,Scamming,Trust-Trading,0,Offline
4200,gonetvvork.com,http://gonetvvork.com,ETH,Phishing,GoNetwork,0,Offline
4175,eth.blogmedium.top,http://eth.blogmedium.top,ETH,Scamming,Trust-Trading,0,Offline
4175,eth.blogmedium.top,http://eth.blogmedium.top,ETH,Scamming,Trust-Trading,1,Offline
4175,eth.blogmedium.top,http://eth.blogmedium.top,ETH,Scamming,Trust-Trading,0,Offline
4175,eth.blogmedium.top,http://eth.blogmedium.top,ETH,Scamming,Trust-Trading,1,Offline
4249,ethpromo.win,http://ethpromo.win,ETH,Scamming,Trust-Trading,0,Offline
4064,cryptoaway.org,http://cryptoaway.org,ETH,Scamming,Trust-Trading,0,Offline
4158,takeeth.org,http://takeeth.org,ETH,Scamming,Trust-Trading,0,Offline
4065,ethdeals.org,http://ethdeals.org,ETH,Scamming,Trust-Trading,0,Offline
4174,giveethers.info,http://giveethers.info,ETH,Scamming,Trust-Trading,0,Offline
4178,ethinfo.org,http://ethinfo.org,ETH,Scamming,Trust-Trading,0,Offline
3648,ethairdrop.live,https://ethairdrop.live,ETH,Scamming,Trust-Trading,0,Offline
4173,etherpromotion.org,http://etherpromotion.org,ETH,Scamming,Trust-Trading,0,Offline
4012,winplatform.io,http://winplatform.io,ETH,Phishing,Trust-Trading,0,Offline
4012,winplatform.io,http://winplatform.io,ETH,Phishing,Trust-Trading,1,Offline
5145,coinsdrop.org,http://coinsdrop.org,ETH,Scamming,Trust-Trading,0,Offline
3915,Google Doc,https://docs.google.com/forms/d/e/1FAIpQLSeV_zwUe4MbgrmMrrC_cdQsURiHJsFJ_NptSrKfN7B_RLFbLw/viewform?fbzx=-8888898385087386000,ETH,Phishing,,0,Active
4232,getethpro.com,http://getethpro.com,ETH,Scamming,Trust-Trading,0,Offline
4209,getbigdeals.org,https://getbigdeals.org,ETH,Scamming,Trust-Trading,0,Offline
4275,give-eth.today,http://give-eth.today,ETH,Scamming,Trust-Trading,0,Offline
4260,10000ethereum.com,http://10000ethereum.com,ETH,Scamming,Trust-Trading,0,Offline
4252,today-ethereum.com,http://today-ethereum.com,ETH,Scamming,Trust-Trading,0,Offline
3745,ico-telegram.org,https://ico-telegram.org,ETH,Phishing,Telegram,0,Active
4253,ethnow.org,http://ethnow.org,ETH,Scamming,Trust-Trading,0,Offline
4208,verify.officialeth.com,https://verify.officialeth.com,ETH,Scamming,Trust-Trading,0,Offline
3542,shivom.sale,http://shivom.sale,ETH,Phishing,,0,Offline
4172,ethype.org,http://ethype.org,ETH,Scamming,Trust-Trading,0,Offline
4067,claimeth.me,http://claimeth.me,ETH,Scamming,Trust-Trading,0,Offline
4281,fantom-foundation.tech,http://fantom-foundation.tech,ETH,Fake ICO,Fantom,0,Offline
6132,get-eths-now.com,http://get-eths-now.com,ETH,Scamming,Trust-Trading,0,Offline
6132,get-eths-now.com,http://get-eths-now.com,ETH,Scamming,Trust-Trading,1,Offline
6132,get-eths-now.com,http://get-eths-now.com,ETH,Scamming,Trust-Trading,2,Offline
4204,hederahashgraph.tokenico.me,http://hederahashgraph.tokenico.me,ETH,Phishing,HederaHashGraph,0,Offline
4207,ethgift.io,https://ethgift.io,ETH,Scamming,Trust-Trading,0,Offline
4207,ethgift.io,https://ethgift.io,ETH,Scamming,Trust-Trading,1,Offline
4234,event-ethereum.org.uk,http://event-ethereum.org.uk,ETH,Scamming,Trust-Trading,0,Offline
4185,airtake.info,https://airtake.info,ETH,Scamming,Trust-Trading,0,Offline
4238,elon-gives.com,http://elon-gives.com,ETH,Scamming,Trust-Trading,0,Offline
4394,5000eth.io,http://5000eth.io,ETH,Scamming,Trust-Trading,0,Offline
4394,5000eth.io,http://5000eth.io,ETH,Scamming,Trust-Trading,1,Offline
4282,sparkster.site,http://sparkster.site,ETH,Phishing,Sparkster,0,Offline
4301,secure.ethscan.us,http://secure.ethscan.us,ETH,Scamming,Trust-Trading,0,Offline
4301,secure.ethscan.us,http://secure.ethscan.us,ETH,Scamming,Trust-Trading,1,Offline
4301,secure.ethscan.us,http://secure.ethscan.us,ETH,Scamming,Trust-Trading,0,Offline
4301,secure.ethscan.us,http://secure.ethscan.us,ETH,Scamming,Trust-Trading,1,Offline
4267,epromo.cc,http://epromo.cc,ETH,Scamming,Trust-Trading,0,Offline
4130,etheroll.io,http://etheroll.io,ETH,Phishing,Etheroll,0,Offline
4084,dropeth.org,http://dropeth.org,ETH,Scamming,Trust-Trading,0,Offline
4189,sparkster.be,http://sparkster.be,ETH,Phishing,Sparkster,0,Offline
3907,ethers.cz,https://ethers.cz,ETH,Scamming,Trust-Trading,0,Offline
4257,ethxinfo.com,http://ethxinfo.com,ETH,Scamming,Trust-Trading,0,Offline
4236,ethpays.org,http://ethpays.org,ETH,Scamming,Trust-Trading,0,Offline
4059,ethereum-get.org,https://ethereum-get.org,ETH,Phishing,Trust-Trading,0,Offline
4278,ethereum-prize.com,http://ethereum-prize.com,ETH,Scamming,Trust-Trading,0,Offline
3901,ethereumup.top,https://ethereumup.top,ETH,Scamming,Trust-Trading,0,Offline
4029,ethereumbonus.org,http://ethereumbonus.org,ETH,Phishing,Trust-Trading,0,Offline
4237,safe.ethpaynow.com,http://safe.ethpaynow.com,ETH,Scamming,Trust-Trading,0,Offline
4210,ethpromotions.org,https://ethpromotions.org,ETH,Scamming,Trust-Trading,0,Offline
4279,sharekit.io,http://sharekit.io,ETH,Scamming,Trust-Trading,0,Active
4362,officialgiveaway.org,http://officialgiveaway.org,ETH,Scamming,Trust-Trading,0,Offline
4362,officialgiveaway.org,http://officialgiveaway.org,ETH,Scamming,Trust-Trading,1,Offline
4446,officialgiveaway.info,https://officialgiveaway.info,ETH,Scamming,Trust-Trading,0,Offline
4297,top-ethereum.com,http://top-ethereum.com,ETH,Scamming,Trust-Trading,0,Offline
4297,top-ethereum.com,http://top-ethereum.com,ETH,Scamming,Trust-Trading,1,Offline
4297,top-ethereum.com,http://top-ethereum.com,ETH,Scamming,Trust-Trading,2,Offline
4297,top-ethereum.com,http://top-ethereum.com,ETH,Scamming,Trust-Trading,3,Offline
4297,top-ethereum.com,http://top-ethereum.com,ETH,Scamming,Trust-Trading,4,Offline
4297,top-ethereum.com,http://top-ethereum.com,ETH,Scamming,Trust-Trading,5,Offline
4297,top-ethereum.com,http://top-ethereum.com,ETH,Scamming,Trust-Trading,6,Offline
4297,top-ethereum.com,http://top-ethereum.com,ETH,Scamming,Trust-Trading,0,Offline
4297,top-ethereum.com,http://top-ethereum.com,ETH,Scamming,Trust-Trading,1,Offline
4297,top-ethereum.com,http://top-ethereum.com,ETH,Scamming,Trust-Trading,2,Offline
4297,top-ethereum.com,http://top-ethereum.com,ETH,Scamming,Trust-Trading,3,Offline
4297,top-ethereum.com,http://top-ethereum.com,ETH,Scamming,Trust-Trading,4,Offline
4297,top-ethereum.com,http://top-ethereum.com,ETH,Scamming,Trust-Trading,5,Offline
4297,top-ethereum.com,http://top-ethereum.com,ETH,Scamming,Trust-Trading,6,Offline
4297,top-ethereum.com,http://top-ethereum.com,ETH,Scamming,Trust-Trading,0,Offline
4297,top-ethereum.com,http://top-ethereum.com,ETH,Scamming,Trust-Trading,1,Offline
4297,top-ethereum.com,http://top-ethereum.com,ETH,Scamming,Trust-Trading,2,Offline
4297,top-ethereum.com,http://top-ethereum.com,ETH,Scamming,Trust-Trading,3,Offline
4297,top-ethereum.com,http://top-ethereum.com,ETH,Scamming,Trust-Trading,4,Offline
4297,top-ethereum.com,http://top-ethereum.com,ETH,Scamming,Trust-Trading,5,Offline
4297,top-ethereum.com,http://top-ethereum.com,ETH,Scamming,Trust-Trading,6,Offline
4297,top-ethereum.com,http://top-ethereum.com,ETH,Scamming,Trust-Trading,0,Offline
4297,top-ethereum.com,http://top-ethereum.com,ETH,Scamming,Trust-Trading,1,Offline
4297,top-ethereum.com,http://top-ethereum.com,ETH,Scamming,Trust-Trading,2,Offline
4297,top-ethereum.com,http://top-ethereum.com,ETH,Scamming,Trust-Trading,3,Offline
4297,top-ethereum.com,http://top-ethereum.com,ETH,Scamming,Trust-Trading,4,Offline
4297,top-ethereum.com,http://top-ethereum.com,ETH,Scamming,Trust-Trading,5,Offline
4297,top-ethereum.com,http://top-ethereum.com,ETH,Scamming,Trust-Trading,6,Offline
5432,medium.com/@Ray23699991/click-here-get-it-now-10-000-eth-6488a2116e0c,http://medium.com/@Ray23699991/click-here-get-it-now-10-000-eth-6488a2116e0c,ETH,Scamming,Trust-Trading,0,Offline
4308,waves-platform.net,http://waves-platform.net,ETH,Scamming,Trust-Trading,0,Offline
4293,elon-shares.com,http://elon-shares.com,ETH,Scamming,Trust-Trading,0,Offline
4293,elon-shares.com,http://elon-shares.com,ETH,Scamming,Trust-Trading,1,Offline
6139,musk-gives.com,http://musk-gives.com,ETH,Scamming,Trust-Trading,0,Offline
6139,musk-gives.com,http://musk-gives.com,ETH,Scamming,Trust-Trading,1,Offline
6139,musk-gives.com,http://musk-gives.com,ETH,Scamming,Trust-Trading,2,Offline
4277,aireth.today,http://aireth.today,ETH,Scamming,Trust-Trading,0,Offline
4277,aireth.today,http://aireth.today,ETH,Scamming,Trust-Trading,1,Offline
4334,eos-platform.net,https://eos-platform.net,ETH,Phishing,EOS,0,Offline
4261,ethcrypto.info,http://ethcrypto.info,ETH,Scamming,Trust-Trading,0,Offline
4250,ethereumgift.org,http://ethereumgift.org,ETH,Scamming,Trust-Trading,0,Offline
4276,collect-ethaway.com,http://collect-ethaway.com,ETH,Scamming,Trust-Trading,0,Offline
4362,officialgiveaway.org,http://officialgiveaway.org,ETH,Scamming,Trust-Trading,0,Offline
4362,officialgiveaway.org,http://officialgiveaway.org,ETH,Scamming,Trust-Trading,1,Offline
4300,safesteth.com,http://safesteth.com,ETH,Scamming,Trust-Trading,0,Offline
4309,ethsafe.net,http://ethsafe.net,ETH,Scamming,Trust-Trading,0,Offline
4309,ethsafe.net,http://ethsafe.net,ETH,Scamming,Trust-Trading,1,Offline
4385,giveaway.ethsafe.net,http://giveaway.ethsafe.net,ETH,Scamming,Trust-Trading,0,Offline
4622,medium.ethereumfoundation.top,https://medium.ethereumfoundation.top,ETH,Scamming,Trust-Trading,0,Offline
4622,medium.ethereumfoundation.top,https://medium.ethereumfoundation.top,ETH,Scamming,Trust-Trading,1,Offline
4413,post.mediumdotcom.top,http://post.mediumdotcom.top,ETH,Scamming,Trust-Trading,0,Offline
4550,mediumblog.org,https://mediumblog.org,ETH,Scamming,Trust-Trading,0,Offline
4622,medium.ethereumfoundation.top,https://medium.ethereumfoundation.top,ETH,Scamming,Trust-Trading,0,Offline
4622,medium.ethereumfoundation.top,https://medium.ethereumfoundation.top,ETH,Scamming,Trust-Trading,1,Offline
4353,ethgpromo.com,http://ethgpromo.com,ETH,Scamming,Trust-Trading,0,Offline
4381,ethofficialpage.us,http://ethofficialpage.us,ETH,Scamming,Trust-Trading,0,Offline
4137,eth-bonus.org,http://eth-bonus.org,ETH,Scamming,Trust-Trading,0,Offline
4155,binancegiveaway.org,http://binancegiveaway.org,ETH,Scamming,Trust-Trading,0,Offline
3296,ethereum-giveaway.tekcities.com,http://ethereum-giveaway.tekcities.com,ETH,Scamming,Trust-Trading,0,Offline
4033,musk-giveaway.com,http://musk-giveaway.com,ETH,Phishing,Trust-Trading,0,Active
4359,get.ethsupport.net,http://get.ethsupport.net,ETH,Scamming,Trust-Trading,0,Offline
4266,ethereumgw.org,http://ethereumgw.org,ETH,Scamming,Trust-Trading,0,Offline
4316,get.personaleth.com,http://get.personaleth.com,ETH,Scamming,Trust-Trading,0,Offline
4332,event-eth.org,http://event-eth.org,ETH,Scamming,Trust-Trading,0,Offline
4332,event-eth.org,http://event-eth.org,ETH,Scamming,Trust-Trading,1,Offline
4332,event-eth.org,http://event-eth.org,ETH,Scamming,Trust-Trading,0,Offline
4332,event-eth.org,http://event-eth.org,ETH,Scamming,Trust-Trading,1,Offline
4295,perfecteth.com,http://perfecteth.com,ETH,Scamming,Trust-Trading,0,Active
4352,ethgivers.com,http://ethgivers.com,ETH,Scamming,Trust-Trading,0,Offline
4303,ethergive.info,http://ethergive.info,ETH,Scamming,Trust-Trading,0,Offline
3958,ethbigpromo-com.1gb.ru,https://ethbigpromo-com.1gb.ru,ETH,Scamming,Trust-Trading,0,Offline
4375,give-ethprize.com,http://give-ethprize.com,ETH,Scamming,Trust-Trading,0,Offline
4375,give-ethprize.com,http://give-ethprize.com,ETH,Scamming,Trust-Trading,1,Offline
4564,ethvert.com,https://ethvert.com,ETH,Scamming,Trust-Trading,0,Offline
4564,ethvert.com,https://ethvert.com,ETH,Scamming,Trust-Trading,1,Offline
4564,ethvert.com,https://ethvert.com,ETH,Scamming,Trust-Trading,2,Offline
4179,airgws.org,http://airgws.org,ETH,Scamming,Trust-Trading,0,Offline
4325,ethereum-givaway.social,http://ethereum-givaway.social,ETH,Scamming,Trust-Trading,0,Offline
4555,encoreofficial.com,https://encoreofficial.com,ETH,Scamming,Trust-Trading,0,Offline
3641,quarkchain.live,https://quarkchain.live,ETH,Phishing,QuarkChain,0,Offline
4412,grab-eth.com,http://grab-eth.com,ETH,Scamming,Trust-Trading,0,Offline
4921,giveawayofficial.info,http://giveawayofficial.info,ETH,Scamming,Trust-Trading,0,Offline
4258,ethereumpromo.org,http://ethereumpromo.org,ETH,Scamming,Trust-Trading,0,Offline
4258,ethereumpromo.org,http://ethereumpromo.org,ETH,Scamming,Trust-Trading,1,Offline
4258,ethereumpromo.org,http://ethereumpromo.org,ETH,Scamming,Trust-Trading,2,Offline
4258,ethereumpromo.org,http://ethereumpromo.org,ETH,Scamming,Trust-Trading,3,Offline
4258,ethereumpromo.org,http://ethereumpromo.org,ETH,Scamming,Trust-Trading,4,Offline
4258,ethereumpromo.org,http://ethereumpromo.org,ETH,Scamming,Trust-Trading,5,Offline
4258,ethereumpromo.org,http://ethereumpromo.org,ETH,Scamming,Trust-Trading,0,Offline
4258,ethereumpromo.org,http://ethereumpromo.org,ETH,Scamming,Trust-Trading,1,Offline
4258,ethereumpromo.org,http://ethereumpromo.org,ETH,Scamming,Trust-Trading,2,Offline
4258,ethereumpromo.org,http://ethereumpromo.org,ETH,Scamming,Trust-Trading,3,Offline
4258,ethereumpromo.org,http://ethereumpromo.org,ETH,Scamming,Trust-Trading,4,Offline
4258,ethereumpromo.org,http://ethereumpromo.org,ETH,Scamming,Trust-Trading,5,Offline
4258,ethereumpromo.org,http://ethereumpromo.org,ETH,Scamming,Trust-Trading,0,Offline
4258,ethereumpromo.org,http://ethereumpromo.org,ETH,Scamming,Trust-Trading,1,Offline
4258,ethereumpromo.org,http://ethereumpromo.org,ETH,Scamming,Trust-Trading,2,Offline
4258,ethereumpromo.org,http://ethereumpromo.org,ETH,Scamming,Trust-Trading,3,Offline
4258,ethereumpromo.org,http://ethereumpromo.org,ETH,Scamming,Trust-Trading,4,Offline
4258,ethereumpromo.org,http://ethereumpromo.org,ETH,Scamming,Trust-Trading,5,Offline
5491,dontmiss.info,http://dontmiss.info,ETH,Scamming,Trust-Trading,0,Offline
4406,musk-shares.com,http://musk-shares.com,ETH,Scamming,Trust-Trading,0,Offline
4445,ethcompetition.cx,https://ethcompetition.cx,ETH,Scamming,Trust-Trading,0,Offline
4157,ethereumreturns.com,http://ethereumreturns.com,ETH,Scamming,Trust-Trading,0,Active
4129,myethertrust.com,http://myethertrust.com,ETH,Phishing,MyEtherWallet,0,Active
4388,ethextra.net,http://ethextra.net,ETH,Scamming,Trust-Trading,0,Offline
4363,collectionseth.com,http://collectionseth.com,ETH,Scamming,Trust-Trading,0,Offline
4421,get-bitcoins-now.com,http://get-bitcoins-now.com,ETH,Scamming,Trust-Trading,0,Offline
4421,get-bitcoins-now.com,http://get-bitcoins-now.com,ETH,Scamming,Trust-Trading,1,Offline
4421,get-bitcoins-now.com,http://get-bitcoins-now.com,ETH,Scamming,Trust-Trading,0,Offline
4421,get-bitcoins-now.com,http://get-bitcoins-now.com,ETH,Scamming,Trust-Trading,1,Offline
6130,gainbtc.org,http://gainbtc.org,BTC,Scamming,Trust-Trading,0,Offline
6130,gainbtc.org,http://gainbtc.org,BTC,Scamming,Trust-Trading,1,Offline
4366,eth-claim.net,http://eth-claim.net,ETH,Scamming,Trust-Trading,0,Offline
4403,freeethpromo.com,http://freeethpromo.com,ETH,Scamming,Trust-Trading,0,Offline
4401,ethereum-event.com,http://ethereum-event.com,ETH,Scamming,Trust-Trading,0,Offline
4420,eth.fanclub.rocks,http://eth.fanclub.rocks,ETH,Scamming,Trust-Trading,0,Offline
4247,claims.payeth.promo,http://claims.payeth.promo,ETH,Scamming,Trust-Trading,0,Offline
4419,getyoureths.com,http://getyoureths.com,ETH,Scamming,Trust-Trading,0,Offline
4442,crsafepay.com,https://crsafepay.com,ETH,Scamming,Trust-Trading,0,Offline
4442,crsafepay.com,https://crsafepay.com,ETH,Scamming,Trust-Trading,1,Offline
4442,crsafepay.com,https://crsafepay.com,ETH,Scamming,Trust-Trading,0,Offline
4442,crsafepay.com,https://crsafepay.com,ETH,Scamming,Trust-Trading,1,Offline
4116,sparkster.pro,http://sparkster.pro,ETH,Phishing,Sparkster,0,Offline
4440,validbtc.com,https://validbtc.com,ETH,Scamming,Trust-Trading,0,Offline
4061,ethxchanges.com,http://ethxchanges.com,ETH,Phishing,Trust-Trading,0,Active
4061,ethxchanges.com,http://ethxchanges.com,ETH,Phishing,Trust-Trading,1,Active
4277,aireth.today,http://aireth.today,ETH,Scamming,Trust-Trading,0,Offline
4277,aireth.today,http://aireth.today,ETH,Scamming,Trust-Trading,1,Offline
4383,claimethers.org,http://claimethers.org,ETH,Scamming,Trust-Trading,0,Offline
4355,myetherplace.com,http://myetherplace.com,ETH,Scamming,Trust-Trading,0,Active
4355,myetherplace.com,http://myetherplace.com,ETH,Scamming,Trust-Trading,1,Active
4432,freepromoeth.com,http://freepromoeth.com,ETH,Scamming,Trust-Trading,0,Offline
4417,safe.ethpaynet.com,http://safe.ethpaynet.com,ETH,Scamming,Trust-Trading,0,Offline
4355,myetherplace.com,http://myetherplace.com,ETH,Scamming,Trust-Trading,0,Active
4355,myetherplace.com,http://myetherplace.com,ETH,Scamming,Trust-Trading,1,Active
4384,eth-pay.org,http://eth-pay.org,ETH,Scamming,Trust-Trading,0,Offline
4373,free-ethers.org,http://free-ethers.org,ETH,Scamming,Trust-Trading,0,Offline
4373,free-ethers.org,http://free-ethers.org,ETH,Scamming,Trust-Trading,1,Offline
4373,free-ethers.org,http://free-ethers.org,ETH,Scamming,Trust-Trading,0,Offline
4373,free-ethers.org,http://free-ethers.org,ETH,Scamming,Trust-Trading,1,Offline
4502,hederahashgraph.publictoken.icu,https://hederahashgraph.publictoken.icu,ETH,Phishing,HederaHashGraph,0,Offline
4465,teslaforfree.wordpress.com,https://teslaforfree.wordpress.com,ETH,Scamming,Trust-Trading,0,Offline
4503,publictoken.icu,https://publictoken.icu,ETH,Phishing,Orchid,0,Offline
4541,bonus-ethereum.com,https://bonus-ethereum.com,ETH,Scamming,Trust-Trading,0,Offline
4424,ethgift.net,http://ethgift.net,ETH,Scamming,Trust-Trading,0,Offline
4424,ethgift.net,http://ethgift.net,ETH,Scamming,Trust-Trading,1,Offline
4424,ethgift.net,http://ethgift.net,ETH,Scamming,Trust-Trading,0,Offline
4424,ethgift.net,http://ethgift.net,ETH,Scamming,Trust-Trading,1,Offline
4396,promo-binance.site,http://promo-binance.site,ETH,Scamming,Trust-Trading,0,Offline
4431,ethaway.com,http://ethaway.com,ETH,Scamming,Trust-Trading,0,Offline
4349,getethers.org,http://getethers.org,ETH,Scamming,Trust-Trading,0,Offline
4498,eth2018.ethtoeth.com,https://eth2018.ethtoeth.com,ETH,Scamming,Trust-Trading,0,Offline
3999,myeosdac.top,https://myeosdac.top,ETH,Phishing,EOS,0,Offline
4224,get-ether.st,http://get-ether.st,ETH,Scamming,Trust-Trading,0,Offline
4372,etherfree.info,http://etherfree.info,ETH,Scamming,Trust-Trading,0,Offline
4372,etherfree.info,http://etherfree.info,ETH,Scamming,Trust-Trading,1,Offline
4372,etherfree.info,http://etherfree.info,ETH,Scamming,Trust-Trading,0,Offline
4372,etherfree.info,http://etherfree.info,ETH,Scamming,Trust-Trading,1,Offline
4609,admin.safe-eth.top,https://admin.safe-eth.top,ETH,Scamming,Trust-Trading,0,Offline
4486,ethtoeth.com,https://ethtoeth.com,ETH,Scamming,Trust-Trading,0,Offline
4407,elon-gift.com,http://elon-gift.com,ETH,Scamming,Trust-Trading,0,Offline
4407,elon-gift.com,http://elon-gift.com,ETH,Scamming,Trust-Trading,1,Offline
4441,ethcelebration.io,https://ethcelebration.io,ETH,Scamming,Trust-Trading,0,Offline
4425,ethfortune.com,http://ethfortune.com,ETH,Scamming,Trust-Trading,0,Offline
4519,support.eth3rdyear.io,https://support.eth3rdyear.io,ETH,Scamming,Trust-Trading,0,Offline
4452,ankr-network.tech,https://ankr-network.tech,ETH,Phishing,Ankr,0,Offline
4410,valideth.com,http://valideth.com,ETH,Scamming,Trust-Trading,0,Offline
4479,celebration-eth.com,http://celebration-eth.com,ETH,Scamming,Trust-Trading,0,Offline
4479,celebration-eth.com,http://celebration-eth.com,ETH,Scamming,Trust-Trading,1,Offline
4479,celebration-eth.com,http://celebration-eth.com,ETH,Scamming,Trust-Trading,2,Offline
4479,celebration-eth.com,http://celebration-eth.com,ETH,Scamming,Trust-Trading,3,Offline
4479,celebration-eth.com,http://celebration-eth.com,ETH,Scamming,Trust-Trading,4,Offline
4479,celebration-eth.com,http://celebration-eth.com,ETH,Scamming,Trust-Trading,5,Offline
4479,celebration-eth.com,http://celebration-eth.com,ETH,Scamming,Trust-Trading,0,Offline
4479,celebration-eth.com,http://celebration-eth.com,ETH,Scamming,Trust-Trading,1,Offline
4479,celebration-eth.com,http://celebration-eth.com,ETH,Scamming,Trust-Trading,2,Offline
4479,celebration-eth.com,http://celebration-eth.com,ETH,Scamming,Trust-Trading,3,Offline
4479,celebration-eth.com,http://celebration-eth.com,ETH,Scamming,Trust-Trading,4,Offline
4479,celebration-eth.com,http://celebration-eth.com,ETH,Scamming,Trust-Trading,5,Offline
4479,celebration-eth.com,http://celebration-eth.com,ETH,Scamming,Trust-Trading,0,Offline
4479,celebration-eth.com,http://celebration-eth.com,ETH,Scamming,Trust-Trading,1,Offline
4479,celebration-eth.com,http://celebration-eth.com,ETH,Scamming,Trust-Trading,2,Offline
4479,celebration-eth.com,http://celebration-eth.com,ETH,Scamming,Trust-Trading,3,Offline
4479,celebration-eth.com,http://celebration-eth.com,ETH,Scamming,Trust-Trading,4,Offline
4479,celebration-eth.com,http://celebration-eth.com,ETH,Scamming,Trust-Trading,5,Offline
4835,medium-promotion.com,http://medium-promotion.com,ETH,Scamming,Trust-Trading,0,Active
4479,celebration-eth.com,http://celebration-eth.com,ETH,Scamming,Trust-Trading,0,Offline
4479,celebration-eth.com,http://celebration-eth.com,ETH,Scamming,Trust-Trading,1,Offline
4479,celebration-eth.com,http://celebration-eth.com,ETH,Scamming,Trust-Trading,2,Offline
4479,celebration-eth.com,http://celebration-eth.com,ETH,Scamming,Trust-Trading,3,Offline
4479,celebration-eth.com,http://celebration-eth.com,ETH,Scamming,Trust-Trading,4,Offline
4479,celebration-eth.com,http://celebration-eth.com,ETH,Scamming,Trust-Trading,5,Offline
4849,medium-promotions.com,http://medium-promotions.com,ETH,Scamming,Trust-Trading,0,Active
4530,ethergiveaway.site,https://ethergiveaway.site,ETH,Scamming,Trust-Trading,0,Offline
4530,ethergiveaway.site,https://ethergiveaway.site,ETH,Scamming,Trust-Trading,1,Offline
4530,ethergiveaway.site,https://ethergiveaway.site,ETH,Scamming,Trust-Trading,0,Offline
4530,ethergiveaway.site,https://ethergiveaway.site,ETH,Scamming,Trust-Trading,1,Offline
4391,bonus.eth-promo.org,http://bonus.eth-promo.org,ETH,Scamming,Trust-Trading,0,Offline
4356,ether-give.live,http://ether-give.live,ETH,Scamming,Trust-Trading,0,Offline
4385,ethereum-promo.info,http://ethereum-promo.info,ETH,Scamming,Trust-Trading,0,Offline
4367,ethfreegift.org,http://ethfreegift.org,ETH,Scamming,Trust-Trading,0,Offline
4466,go.ethtake.com,https://go.ethtake.com,ETH,Scamming,Trust-Trading,0,Offline
4495,promo.ethtake.com,https://promo.ethtake.com,ETH,Scamming,Trust-Trading,0,Offline
4626,plus.google.com/u/1/114056019931432957256/posts/Hk16DTRy8bB,https://plus.google.com/u/1/114056019931432957256/posts/Hk16DTRy8bB,ETH,Scamming,Trust-Trading,0,Active
4416,eth-give-away.com,http://eth-give-away.com,ETH,Scamming,Trust-Trading,0,Offline
4447,ethercontest.site,https://ethercontest.site,ETH,Scamming,Trust-Trading,0,Offline
4494,better-hash.com,https://better-hash.com,ETH,Scamming,Trust-Trading,0,Offline
4459,safe.ethincrease.com,https://safe.ethincrease.com,ETH,Scamming,Trust-Trading,0,Offline
4443,verify.ethgoldmine.com,https://verify.ethgoldmine.com,ETH,Scamming,Trust-Trading,0,Offline
4911,ethpromonow.com,http://ethpromonow.com,ETH,Scamming,Trust-Trading,0,Offline
4475,ethtwitter.com,https://ethtwitter.com,ETH,Scamming,Trust-Trading,0,Offline
4528,vechain-block.com,https://vechain-block.com,ETH,Phishing,Vechain,0,Offline
4665,twittethpromo.cx,https://twittethpromo.cx,ETH,Scamming,Trust-Trading,0,Offline
4712,ethpromoget.com,http://ethpromoget.com,ETH,Scamming,Trust-Trading,0,Active
4561,claimeth.org,https://claimeth.org,ETH,Scamming,Trust-Trading,0,Offline
4583,get.ethinwallet.com,https://get.ethinwallet.com,ETH,Scamming,Trust-Trading,0,Offline
4482,swdwd.ethers444.online,https://swdwd.ethers444.online,ETH,Scamming,Trust-Trading,0,Offline
4482,swdwd.ethers444.online,https://swdwd.ethers444.online,ETH,Scamming,Trust-Trading,1,Offline
4481,bitcoinvest.cc,https://bitcoinvest.cc,ETH,Scamming,Trust-Trading,0,Offline
